episode:1,Updates:1/78,Timesteps:51200/2000000,FPS:894.0,avg_sp:3.9375,avg_xp_0_0:16.265625,avg_xp_0_1:5.34375,avg_mp:141.63784461152883,value_loss:2.2888412795960904,policy_loss:0.006700808828273108,dist_entropy:7.120262479782104,actor_grad_norm:0.11024345345795154,critic_grad_norm:6.187492008507252,ratio:4.001424717903137,best_i:0,average_step_rewards:0.009843749925494194
episode:13,Updates:13/78,Timesteps:358400/2000000,FPS:613.0,avg_sp:204.6875,avg_xp_0_0:0.046875,avg_xp_0_1:4.1875,avg_mp:295.8721804511278,value_loss:4.017152757477016,policy_loss:0.12752750148041692,dist_entropy:6.24458280801773,actor_grad_norm:0.08308924622833729,critic_grad_norm:2.149980020429939,ratio:3.998182934522629,best_i:0,average_step_rewards:0.51171875
episode:14,Updates:14/78,Timesteps:384000/2000000,FPS:611.0,avg_sp:332.4375,avg_xp_0_0:0.046875,avg_xp_0_1:3.5,avg_mp:311.2844611528822,value_loss:4.436169867683202,policy_loss:0.06767363034810465,dist_entropy:6.116116547584534,actor_grad_norm:0.09265416823327541,critic_grad_norm:3.2444584027398378,ratio:3.997825253009796,best_i:0,average_step_rewards:0.8310937285423279
episode:15,Updates:15/78,Timesteps:409600/2000000,FPS:609.0,avg_sp:442.34375,avg_xp_0_0:0.0,avg_xp_0_1:3.34375,avg_mp:334.4548872180451,value_loss:4.752299183048308,policy_loss:0.10475503591885645,dist_entropy:5.987050139904023,actor_grad_norm:0.14163071177899839,critic_grad_norm:3.4992624521255493,ratio:3.9988358199596403,best_i:0,average_step_rewards:1.105859398841858
episode:16,Updates:16/78,Timesteps:435200/2000000,FPS:607.0,avg_sp:521.203125,avg_xp_0_0:0.046875,avg_xp_0_1:4.1875,avg_mp:353.00125313283206,value_loss:4.232102377526462,policy_loss:0.05527677390560441,dist_entropy:5.857863438129425,actor_grad_norm:0.15331394374370574,critic_grad_norm:4.358600977435708,ratio:3.9988484263420103,best_i:0,average_step_rewards:1.3030078411102295
episode:17,Updates:17/78,Timesteps:460800/2000000,FPS:605.0,avg_sp:656.09375,avg_xp_0_0:0.0,avg_xp_0_1:3.75,avg_mp:373.10526315789474,value_loss:3.2305240113288165,policy_loss:0.06052647553073385,dist_entropy:5.702129662036896,actor_grad_norm:0.16347504109144212,critic_grad_norm:3.5628578091971574,ratio:3.9991868138313293,best_i:0,average_step_rewards:1.640234351158142
episode:18,Updates:18/78,Timesteps:486400/2000000,FPS:604.0,avg_sp:723.921875,avg_xp_0_0:0.0,avg_xp_0_1:3.703125,avg_mp:401.9761904761905,value_loss:2.4845735447481276,policy_loss:0.007468410741448395,dist_entropy:5.486268639564514,actor_grad_norm:0.13512333258986473,critic_grad_norm:3.383042846969329,ratio:3.9984085083007814,best_i:0,average_step_rewards:1.8098046779632568
episode:19,Updates:19/78,Timesteps:512000/2000000,FPS:603.0,avg_sp:822.75,avg_xp_0_0:0.0,avg_xp_0_1:4.34375,avg_mp:432.6704260651629,value_loss:1.7834328070282937,policy_loss:0.005718696508448318,dist_entropy:5.304570603370666,actor_grad_norm:0.12943256199359893,critic_grad_norm:2.74624959230423,ratio:3.9983277797698973,best_i:0,average_step_rewards:2.056874990463257
episode:20,Updates:20/78,Timesteps:537600/2000000,FPS:602.0,avg_sp:901.703125,avg_xp_0_0:0.0,avg_xp_0_1:3.328125,avg_mp:467.92606516290726,value_loss:1.3715755416080355,policy_loss:0.02438607663034791,dist_entropy:5.117210245132446,actor_grad_norm:0.13796164020895957,critic_grad_norm:2.5222618367522953,ratio:3.998476427793503,best_i:0,average_step_rewards:2.254257917404175
episode:21,Updates:21/78,Timesteps:563200/2000000,FPS:601.0,avg_sp:956.828125,avg_xp_0_0:0.0,avg_xp_0_1:3.1875,avg_mp:486.32581453634083,value_loss:1.0733042458072304,policy_loss:0.039950599639550076,dist_entropy:4.933262610435486,actor_grad_norm:0.30583958998322486,critic_grad_norm:2.426400064188056,ratio:3.999508112668991,best_i:0,average_step_rewards:2.3920702934265137
episode:22,Updates:22/78,Timesteps:588800/2000000,FPS:600.0,avg_sp:1002.8125,avg_xp_0_0:0.0,avg_xp_0_1:3.1875,avg_mp:508.5551378446115,value_loss:0.8275312572717667,policy_loss:0.05247942699710943,dist_entropy:4.728847914934159,actor_grad_norm:0.1465608924627304,critic_grad_norm:2.419929162133485,ratio:3.998545289039612,best_i:0,average_step_rewards:2.507031202316284
episode:23,Updates:23/78,Timesteps:614400/2000000,FPS:599.0,avg_sp:1057.640625,avg_xp_0_0:0.0,avg_xp_0_1:3.5625,avg_mp:536.906015037594,value_loss:0.6617805644869804,policy_loss:0.05103975876500897,dist_entropy:4.5657457411289215,actor_grad_norm:0.13073253780603408,critic_grad_norm:2.14928947458975,ratio:3.9973760187625884,best_i:0,average_step_rewards:2.644101619720459
episode:24,Updates:24/78,Timesteps:640000/2000000,FPS:598.0,avg_sp:1093.0625,avg_xp_0_0:0.0,avg_xp_0_1:3.328125,avg_mp:566.6942355889724,value_loss:0.5510196082293988,policy_loss:0.07110407005333652,dist_entropy:4.4313124239444734,actor_grad_norm:0.10433263406157493,critic_grad_norm:2.176131867803633,ratio:3.998522090911865,best_i:0,average_step_rewards:2.732656240463257
episode:25,Updates:25/78,Timesteps:665600/2000000,FPS:597.0,avg_sp:1107.6875,avg_xp_0_0:0.0,avg_xp_0_1:3.140625,avg_mp:577.6127819548872,value_loss:0.47842834386974575,policy_loss:0.06612200252397886,dist_entropy:4.230038189888001,actor_grad_norm:0.10260030254721642,critic_grad_norm:1.8152270366903394,ratio:3.999782019853592,best_i:0,average_step_rewards:2.769218683242798
episode:26,Updates:26/78,Timesteps:691200/2000000,FPS:597.0,avg_sp:1135.265625,avg_xp_0_0:0.0,avg_xp_0_1:3.140625,avg_mp:581.3233082706766,value_loss:0.4101780829951167,policy_loss:0.0650391509744482,dist_entropy:4.088321173191071,actor_grad_norm:0.16180907264351846,critic_grad_norm:1.693845400121063,ratio:3.9992207884788513,best_i:0,average_step_rewards:2.8381640911102295
episode:27,Updates:27/78,Timesteps:716800/2000000,FPS:596.0,avg_sp:1143.28125,avg_xp_0_0:0.0,avg_xp_0_1:3.28125,avg_mp:607.5864661654135,value_loss:0.40669893808662894,policy_loss:0.04783555703151583,dist_entropy:3.944766339659691,actor_grad_norm:0.23741153478622437,critic_grad_norm:2.243218724010512,ratio:3.9996661961078646,best_i:0,average_step_rewards:2.858203172683716
episode:28,Updates:28/78,Timesteps:742400/2000000,FPS:595.0,avg_sp:1149.234375,avg_xp_0_0:0.0,avg_xp_0_1:3.28125,avg_mp:624.4298245614035,value_loss:0.38565244525671005,policy_loss:0.056930541243486135,dist_entropy:3.8872373580932615,actor_grad_norm:0.10309886932373047,critic_grad_norm:1.970532354619354,ratio:3.9981683909893038,best_i:0,average_step_rewards:2.8730859756469727
episode:29,Updates:29/78,Timesteps:768000/2000000,FPS:595.0,avg_sp:1160.828125,avg_xp_0_0:0.0,avg_xp_0_1:3.28125,avg_mp:638.7744360902255,value_loss:0.3620985209941864,policy_loss:0.07986696603280699,dist_entropy:3.7048807203769685,actor_grad_norm:0.06752188764512539,critic_grad_norm:1.6199813552200795,ratio:3.9983621418476103,best_i:0,average_step_rewards:2.9020702838897705
episode:30,Updates:30/78,Timesteps:793600/2000000,FPS:594.0,avg_sp:1161.046875,avg_xp_0_0:0.0,avg_xp_0_1:3.28125,avg_mp:655.9511278195489,value_loss:0.3477153230458498,policy_loss:0.08236689402127553,dist_entropy:3.7025146961212156,actor_grad_norm:0.07065772227942943,critic_grad_norm:1.228481919504702,ratio:3.998130190372467,best_i:0,average_step_rewards:2.9026172161102295
episode:31,Updates:31/78,Timesteps:819200/2000000,FPS:593.0,avg_sp:1166.3125,avg_xp_0_0:0.0,avg_xp_0_1:3.421875,avg_mp:667.7443609022556,value_loss:0.3603616740554571,policy_loss:0.05867201315976889,dist_entropy:3.656858080625534,actor_grad_norm:0.0724894192069769,critic_grad_norm:1.2908451718278229,ratio:3.997745269536972,best_i:0,average_step_rewards:2.915781259536743
episode:32,Updates:32/78,Timesteps:844800/2000000,FPS:593.0,avg_sp:1171.421875,avg_xp_0_0:0.046875,avg_xp_0_1:3.1875,avg_mp:670.7431077694235,value_loss:0.34243154264986514,policy_loss:0.07684326935765622,dist_entropy:3.533612239360809,actor_grad_norm:0.08967955261468888,critic_grad_norm:1.1711699035775383,ratio:3.9989730536937715,best_i:0,average_step_rewards:2.9285547733306885
episode:33,Updates:33/78,Timesteps:870400/2000000,FPS:592.0,avg_sp:1173.90625,avg_xp_0_0:0.0,avg_xp_0_1:3.09375,avg_mp:675.8107769423559,value_loss:0.3303677882999182,policy_loss:0.08355881310889517,dist_entropy:3.486729136109352,actor_grad_norm:0.05052773766219616,critic_grad_norm:1.0353379275184125,ratio:3.997924417257309,best_i:0,average_step_rewards:2.934765577316284
episode:34,Updates:34/78,Timesteps:896000/2000000,FPS:592.0,avg_sp:1178.0,avg_xp_0_0:0.0,avg_xp_0_1:3.421875,avg_mp:681.0576441102756,value_loss:0.3342907719314098,policy_loss:0.06927040722732976,dist_entropy:3.3921072840690614,actor_grad_norm:0.045222001150250435,critic_grad_norm:1.0150705543579535,ratio:3.9993440985679625,best_i:0,average_step_rewards:2.944999933242798
episode:35,Updates:35/78,Timesteps:921600/2000000,FPS:591.0,avg_sp:1179.84375,avg_xp_0_0:0.0,avg_xp_0_1:3.234375,avg_mp:681.6466165413534,value_loss:0.3298612579703331,policy_loss:0.08252492559407551,dist_entropy:3.349186199903488,actor_grad_norm:0.04852056279778481,critic_grad_norm:0.9123629477340728,ratio:3.9975703418254853,best_i:0,average_step_rewards:2.9496092796325684
episode:36,Updates:36/78,Timesteps:947200/2000000,FPS:591.0,avg_sp:1182.375,avg_xp_0_0:0.0,avg_xp_0_1:3.328125,avg_mp:682.704260651629,value_loss:0.3225350666791201,policy_loss:0.07962329218820634,dist_entropy:3.2988997876644133,actor_grad_norm:0.05921593233942986,critic_grad_norm:0.7408883739961312,ratio:3.9980063855648043,best_i:0,average_step_rewards:2.955937385559082
episode:37,Updates:37/78,Timesteps:972800/2000000,FPS:591.0,avg_sp:1181.6875,avg_xp_0_0:0.0,avg_xp_0_1:3.234375,avg_mp:683.295739348371,value_loss:0.3309034910053015,policy_loss:0.0699331531579098,dist_entropy:3.264088749885559,actor_grad_norm:0.054951416701078414,critic_grad_norm:0.5558889031875879,ratio:3.9989526987075807,best_i:0,average_step_rewards:2.954218864440918
episode:38,Updates:38/78,Timesteps:998400/2000000,FPS:590.0,avg_sp:1183.265625,avg_xp_0_0:0.0,avg_xp_0_1:3.140625,avg_mp:688.8233082706766,value_loss:0.3257532507181168,policy_loss:0.06432863430187634,dist_entropy:3.1086812555789947,actor_grad_norm:0.053799154609441756,critic_grad_norm:0.4078720997669734,ratio:3.99883149266243,best_i:0,average_step_rewards:2.9581639766693115
episode:39,Updates:39/78,Timesteps:1024000/2000000,FPS:590.0,avg_sp:1186.0625,avg_xp_0_0:0.0,avg_xp_0_1:3.046875,avg_mp:686.7005012531329,value_loss:0.31900957934558394,policy_loss:0.07452263236921226,dist_entropy:3.024916282296181,actor_grad_norm:0.04722730778157711,critic_grad_norm:0.2978257967508398,ratio:3.9976541340351104,best_i:0,average_step_rewards:2.965156316757202
episode:40,Updates:40/78,Timesteps:1049600/2000000,FPS:589.0,avg_sp:1188.265625,avg_xp_0_0:0.0,avg_xp_0_1:3.140625,avg_mp:685.2543859649123,value_loss:0.31479529440402987,policy_loss:0.061113355120940495,dist_entropy:3.0001217305660246,actor_grad_norm:0.04901353120803833,critic_grad_norm:0.24952124316478147,ratio:3.998632603883743,best_i:0,average_step_rewards:2.9706640243530273
episode:41,Updates:41/78,Timesteps:1075200/2000000,FPS:589.0,avg_sp:1187.875,avg_xp_0_0:0.0,avg_xp_0_1:3.28125,avg_mp:695.5025062656641,value_loss:0.2910044897347689,policy_loss:0.0743870973904846,dist_entropy:2.938874343037605,actor_grad_norm:0.0703073177486658,critic_grad_norm:0.1822139284660807,ratio:3.9984221339225767,best_i:0,average_step_rewards:2.9696874618530273
episode:42,Updates:42/78,Timesteps:1100800/2000000,FPS:589.0,avg_sp:1188.75,avg_xp_0_0:0.0,avg_xp_0_1:3.140625,avg_mp:691.1441102756892,value_loss:0.2751658048480749,policy_loss:0.0786649670375523,dist_entropy:2.906006947159767,actor_grad_norm:0.06387059409171343,critic_grad_norm:0.12105253632180393,ratio:3.9978096902370455,best_i:0,average_step_rewards:2.971874952316284
episode:43,Updates:43/78,Timesteps:1126400/2000000,FPS:588.0,avg_sp:1189.453125,avg_xp_0_0:0.046875,avg_xp_0_1:3.140625,avg_mp:694.421052631579,value_loss:0.26414744146168234,policy_loss:0.07778662427609481,dist_entropy:2.845180779695511,actor_grad_norm:0.06036936640739441,critic_grad_norm:0.08540934908669442,ratio:3.999509811401367,best_i:0,average_step_rewards:2.9736328125
episode:44,Updates:44/78,Timesteps:1152000/2000000,FPS:588.0,avg_sp:1186.71875,avg_xp_0_0:0.0,avg_xp_0_1:3.140625,avg_mp:697.8408521303259,value_loss:0.24045860581099987,policy_loss:0.09062204054742615,dist_entropy:2.7259205639362336,actor_grad_norm:0.053402334824204443,critic_grad_norm:0.19376839230535553,ratio:3.998267287015915,best_i:0,average_step_rewards:2.966796875
episode:45,Updates:45/78,Timesteps:1177600/2000000,FPS:587.0,avg_sp:1191.078125,avg_xp_0_0:0.0,avg_xp_0_1:3.234375,avg_mp:696.5175438596491,value_loss:0.22993403859436512,policy_loss:0.059084698401910704,dist_entropy:2.739883655309677,actor_grad_norm:0.0489635206758976,critic_grad_norm:0.09825629650149495,ratio:3.9985681414604186,best_i:0,average_step_rewards:2.9776952266693115
episode:46,Updates:46/78,Timesteps:1203200/2000000,FPS:587.0,avg_sp:1191.046875,avg_xp_0_0:0.0,avg_xp_0_1:3.09375,avg_mp:700.3383458646616,value_loss:0.22797743156552314,policy_loss:0.07572046383061289,dist_entropy:2.6965699434280395,actor_grad_norm:0.055705665796995166,critic_grad_norm:0.08414553483016789,ratio:3.9986177563667296,best_i:0,average_step_rewards:2.9776172637939453
episode:47,Updates:47/78,Timesteps:1228800/2000000,FPS:586.0,avg_sp:1191.59375,avg_xp_0_0:0.0,avg_xp_0_1:3.140625,avg_mp:694.9260651629073,value_loss:0.22930010110139848,policy_loss:0.07584793738204385,dist_entropy:2.7148350715637206,actor_grad_norm:0.05152164027094841,critic_grad_norm:0.0665667654160643,ratio:3.999387818574905,best_i:0,average_step_rewards:2.9789843559265137
episode:48,Updates:48/78,Timesteps:1254400/2000000,FPS:586.0,avg_sp:1192.03125,avg_xp_0_0:0.0,avg_xp_0_1:3.234375,avg_mp:704.141604010025,value_loss:0.22450426556169986,policy_loss:0.07912628498594867,dist_entropy:2.679714876413345,actor_grad_norm:0.061655780859291555,critic_grad_norm:0.07286926148226484,ratio:3.997940921783447,best_i:0,average_step_rewards:2.9800782203674316
episode:49,Updates:49/78,Timesteps:1280000/2000000,FPS:586.0,avg_sp:1191.96875,avg_xp_0_0:0.0,avg_xp_0_1:3.046875,avg_mp:705.907268170426,value_loss:0.22260322496294976,policy_loss:0.08199018465203892,dist_entropy:2.6472531080245973,actor_grad_norm:0.053307959251105784,critic_grad_norm:0.0811729728593491,ratio:3.998474955558777,best_i:0,average_step_rewards:2.979921817779541
episode:50,Updates:50/78,Timesteps:1305600/2000000,FPS:586.0,avg_sp:1190.71875,avg_xp_0_0:0.0,avg_xp_0_1:3.140625,avg_mp:705.3859649122807,value_loss:0.217715822160244,policy_loss:0.08119724787145621,dist_entropy:2.6424330949783323,actor_grad_norm:0.0675647722557187,critic_grad_norm:0.067492586208391,ratio:3.9991618514060976,best_i:0,average_step_rewards:2.976796865463257
episode:51,Updates:51/78,Timesteps:1331200/2000000,FPS:586.0,avg_sp:1191.5,avg_xp_0_0:0.0,avg_xp_0_1:3.140625,avg_mp:701.6503759398496,value_loss:0.2152559582144022,policy_loss:0.0788697451616793,dist_entropy:2.549604594707489,actor_grad_norm:0.04275191836059093,critic_grad_norm:0.05625570429547224,ratio:3.998531574010849,best_i:0,average_step_rewards:2.978749990463257
episode:52,Updates:52/78,Timesteps:1356800/2000000,FPS:585.0,avg_sp:1192.46875,avg_xp_0_0:0.125,avg_xp_0_1:3.1875,avg_mp:703.1453634085213,value_loss:0.21889532692730426,policy_loss:0.0762272263300198,dist_entropy:2.5974715292453765,actor_grad_norm:0.06700621657073498,critic_grad_norm:0.08186990809626878,ratio:3.9992983520030974,best_i:0,average_step_rewards:2.9811718463897705
episode:53,Updates:53/78,Timesteps:1382400/2000000,FPS:585.0,avg_sp:1192.765625,avg_xp_0_0:0.0,avg_xp_0_1:3.140625,avg_mp:707.610275689223,value_loss:0.21979234665632247,policy_loss:0.07895770643346547,dist_entropy:2.4899709463119506,actor_grad_norm:0.06156572364270687,critic_grad_norm:0.05656128934278968,ratio:3.9985307693481444,best_i:0,average_step_rewards:2.9819140434265137
episode:54,Updates:54/78,Timesteps:1408000/2000000,FPS:584.0,avg_sp:1193.140625,avg_xp_0_0:0.046875,avg_xp_0_1:3.046875,avg_mp:707.8458646616541,value_loss:0.22182332389056683,policy_loss:0.07747959078328351,dist_entropy:2.4828828483819962,actor_grad_norm:0.06616709865629673,critic_grad_norm:0.04600698727881536,ratio:3.998085433244705,best_i:0,average_step_rewards:2.982851505279541
episode:55,Updates:55/78,Timesteps:1433600/2000000,FPS:584.0,avg_sp:1193.65625,avg_xp_0_0:0.0,avg_xp_0_1:3.140625,avg_mp:699.1892230576441,value_loss:0.22449760660529136,policy_loss:0.0732988305644506,dist_entropy:2.493951988220215,actor_grad_norm:0.052069215849041936,critic_grad_norm:0.05722189515363425,ratio:3.9983211278915407,best_i:0,average_step_rewards:2.984140634536743
episode:56,Updates:56/78,Timesteps:1459200/2000000,FPS:584.0,avg_sp:1193.0625,avg_xp_0_0:0.0,avg_xp_0_1:3.140625,avg_mp:700.3483709273183,value_loss:0.2210261970758438,policy_loss:0.0747884092985033,dist_entropy:2.4754701614379884,actor_grad_norm:0.050182564184069633,critic_grad_norm:0.03511505866190419,ratio:3.9978036165237425,best_i:0,average_step_rewards:2.982656240463257
episode:57,Updates:57/78,Timesteps:1484800/2000000,FPS:583.0,avg_sp:1192.296875,avg_xp_0_0:0.0,avg_xp_0_1:3.09375,avg_mp:701.3421052631579,value_loss:0.21850538812577724,policy_loss:0.07478255394472803,dist_entropy:2.426440292596817,actor_grad_norm:0.05570379365235567,critic_grad_norm:0.04959555036621168,ratio:3.998793923854828,best_i:0,average_step_rewards:2.9807422161102295
episode:58,Updates:58/78,Timesteps:1510400/2000000,FPS:583.0,avg_sp:1192.328125,avg_xp_0_0:0.0,avg_xp_0_1:3.140625,avg_mp:704.8032581453634,value_loss:0.2168975781649351,policy_loss:0.07295384752371827,dist_entropy:2.4427074193954468,actor_grad_norm:0.05422972217202186,critic_grad_norm:0.02973112563777249,ratio:3.999386101961136,best_i:0,average_step_rewards:2.980820417404175
episode:59,Updates:59/78,Timesteps:1536000/2000000,FPS:583.0,avg_sp:1192.453125,avg_xp_0_0:0.046875,avg_xp_0_1:3.140625,avg_mp:703.1766917293234,value_loss:0.21313964389264584,policy_loss:0.07489344847519312,dist_entropy:2.3981583446264265,actor_grad_norm:0.046547566168010236,critic_grad_norm:0.03051600615726784,ratio:3.998061275482178,best_i:0,average_step_rewards:2.981132745742798
episode:60,Updates:60/78,Timesteps:1561600/2000000,FPS:582.0,avg_sp:1193.40625,avg_xp_0_0:0.046875,avg_xp_0_1:3.09375,avg_mp:704.453634085213,value_loss:0.2095078207552433,policy_loss:0.07755608598421446,dist_entropy:2.3651563435792924,actor_grad_norm:0.0485677607357502,critic_grad_norm:0.031872749773901886,ratio:3.9989649832248686,best_i:0,average_step_rewards:2.983515739440918
episode:61,Updates:61/78,Timesteps:1587200/2000000,FPS:582.0,avg_sp:1194.671875,avg_xp_0_0:0.578125,avg_xp_0_1:3.140625,avg_mp:700.0350877192982,value_loss:0.20868728272616863,policy_loss:0.07341556113578669,dist_entropy:2.3471319884061814,actor_grad_norm:0.04334274753928184,critic_grad_norm:0.026331178040709346,ratio:3.9990294873714447,best_i:0,average_step_rewards:2.986679792404175
episode:62,Updates:62/78,Timesteps:1612800/2000000,FPS:582.0,avg_sp:1193.703125,avg_xp_0_0:0.0,avg_xp_0_1:3.140625,avg_mp:703.3784461152882,value_loss:0.2066015310585499,policy_loss:0.07274881598178232,dist_entropy:2.288478362560272,actor_grad_norm:0.044163187965750694,critic_grad_norm:0.027620610070880503,ratio:3.999107128381729,best_i:0,average_step_rewards:2.984257698059082
episode:63,Updates:63/78,Timesteps:1638400/2000000,FPS:581.0,avg_sp:1193.6875,avg_xp_0_0:0.09375,avg_xp_0_1:3.09375,avg_mp:702.577694235589,value_loss:0.20393125712871552,policy_loss:0.07458812619866917,dist_entropy:2.233369642496109,actor_grad_norm:0.05112666040658951,critic_grad_norm:0.020869820239022376,ratio:3.999039554595947,best_i:0,average_step_rewards:2.9842188358306885
episode:64,Updates:64/78,Timesteps:1664000/2000000,FPS:581.0,avg_sp:1194.546875,avg_xp_0_0:0.125,avg_xp_0_1:3.09375,avg_mp:703.8157894736842,value_loss:0.1980702370405197,policy_loss:0.0756150318982236,dist_entropy:2.197737032175064,actor_grad_norm:0.04234690386801958,critic_grad_norm:0.043264383618952705,ratio:3.99893142580986,best_i:0,average_step_rewards:2.9863672256469727
episode:65,Updates:65/78,Timesteps:1689600/2000000,FPS:581.0,avg_sp:1193.75,avg_xp_0_0:0.0,avg_xp_0_1:3.234375,avg_mp:704.0263157894736,value_loss:0.1972517628222704,policy_loss:0.07120358279846886,dist_entropy:2.1814271986484526,actor_grad_norm:0.061429977789521216,critic_grad_norm:0.0264068033429794,ratio:3.9984503507614138,best_i:0,average_step_rewards:2.984375
episode:66,Updates:66/78,Timesteps:1715200/2000000,FPS:580.0,avg_sp:1193.109375,avg_xp_0_0:0.0,avg_xp_0_1:3.140625,avg_mp:706.2531328320802,value_loss:0.1997890755534172,policy_loss:0.06907326379264936,dist_entropy:2.226440116763115,actor_grad_norm:0.046739231795072556,critic_grad_norm:0.04067863671807572,ratio:3.998249727487564,best_i:0,average_step_rewards:2.982773542404175
episode:67,Updates:67/78,Timesteps:1740800/2000000,FPS:580.0,avg_sp:1193.78125,avg_xp_0_0:0.0,avg_xp_0_1:3.0,avg_mp:711.1315789473684,value_loss:0.20120502524077893,policy_loss:0.06322077467570905,dist_entropy:2.149310219287872,actor_grad_norm:0.04146288670599461,critic_grad_norm:0.031988308431755284,ratio:3.9988049805164336,best_i:0,average_step_rewards:2.9844532012939453
